25.0009467113021,25.0009467113021,24.9638075280718
25.0009467113021,25.0009467113021,24.9638075280718
24.8186769997237,15.3221802604801,24.8018319618222
24.8018838921119,14.5374457296453,24.6011465819356
24.7823031267316,13.9620923883527,24.1462208231934
24.7621152976627,13.5289205209525,23.2835322352814
24.6327728562412,13.4179106789643,23.2366307715385
24.6293217925702,13.0708136274273,18.6172325182065
24.4333620814544,12.1730323563404,17.8463120469748
24.3130532389826,12.1393153610283,17.7211477292917
24.1403623473952,11.2630200316159,17.1340684675926
23.9860210034457,11.0573308916839,17.0549061349419
23.9936668237587,10.647904546988,15.6342158444728
23.4817474832886,10.6092034877598,13.8711394012887
23.410260784319,10.4091819852989,13.6019505403211
23.4499128489069,10.6188660678088,13.6686831997431
23.1377246862203,10.4065897491117,13.4204979402249
23.1436264581255,10.2299056479777,10.1081981444634
22.6088475606776,9.67591385188919,7.40584280458816
22.4063574768069,8.98435827374049,7.39091636529551
21.8692602726491,8.69058657117483,5.39270351843944
21.1971859811586,7.67912705967306,4.37003603430397
21.0508684325079,7.37740266919168,3.31666056327637
18.7057195486933,5.43645352734696,2.21481504074871
16.7313990329285,4.22412317678106,1.84486336405048
14.2829070723916,3.40447778550674,1.54630334147618
14.1497057574906,3.21076145895011,1.57182137664221
12.7151779640813,2.94410339970719,0.86495642652461
12.2089434622134,2.70419276478744,0.708423949123226
7.34369166386291,0.897704213148495,0.351764767993326
5.09896618580169,0.673504841358893,0.325355745216063
2.52069032965561,0.433627187123085,0.2423810484886
2.4209375035511,0.450002993741574,0.226950703693698
2.22174805720399,0.708333262779704,0.157188774665525
1.5117437381085,0.622396888241567,0.0835127303916128
1.50379141612268,0.633233418418488,0.048343553457621
0.73758508755451,0.61065587535907,0.0226646582615024
0.479609602073698,0.496742102293774,0.0168451664712561
0.481865393881589,0.570116110905196,0.0158088614378053
0.270319886402331,0.434962759768266,0.0127952492462584
0.135470393762645,0.444188794838551,0.0119344412194748
0.0721179561178759,0.451937308048709,0.00912216462266283
0.058138657809176,0.435766377528473,0.00815153828568349
0.0632426931780895,0.418418636631175,0.0077811261904523
0.0599170792736216,0.526584210241666,0.00700786728338846
0.0200213855507647,0.470184147859899,0.00552753446848008
0.0330519783514415,0.484296713234056,0.00824960111448866
0.0392730167634487,0.477680785110889,0.00607285679155174
0.0282289698227285,0.43717464757392,0.00551403597785401
0.0241389761440465,0.460122000102952,0.00615162802850377
